civil_twilight,date,end_temp,end_time,females_assisted_down,females_assisted_up,females_unassisted_down,females_unassisted_up,frogs_down,frogs_up,harborton_zone_2-_corner_to_guardrail/_90°_turn,hours_monitored,juveniles_assisted_up,males_assisted_down,males_assisted_up,males_unassisted_down,males_unassisted_up,monitored_(y/n),notes,roadkills_female,roadkills_male,roadkills_unk,sheet_name,source_file,start_temp,start_time,sunset,team_hours,total_assisted,total_frogs_assisted_down,total_frogs_assisted_up,total_frogs_down,total_frogs_up,total_live_frogs,unassisted_females_down,unassisted_females_up,unassisted_males_down,unassisted_males_up,weather
2003,2017-03-27 00:00:00,50,09:30:00,0,0,,,,,,0.5,0.0,0.0,0,,,Y,Too dry in early evening; some mist and a few sprinkles later were not enough to get frogs to move. ,0.0,0.0,0.0,March 2017,frog_log_2016_17.xlsx,50,09:00:00,1933.0,0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dry, then mist, then sprinkles"
2004,2017-03-28 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,March 2017,frog_log_2016_17.xlsx,,,1934.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2005,2017-03-29 00:00:00,45,09:00:00,0,1,,,,,,1.0,0.0,0.0,0,,,Y,Maggie found 1 non-gravid female Raa on Marina at the start of her 1 hour survey.,0.0,0.0,0.0,March 2017,frog_log_2016_17.xlsx,,08:00:00,1935.0,1,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"misty, damp pavement, cloudy"
2007,2017-03-30 00:00:00,48,,0,0,,,,,,,0.0,0.0,0,,,N,,0.0,0.0,0.0,March 2017,frog_log_2016_17.xlsx,,,1937.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No rain, dry pavement"
2008,2017-03-31 00:00:00,57,07:30:00,0,0,,,,,,0.0,0.0,0.0,0,,,N,"This became a dry, sunny spring day.",0.0,0.0,0.0,March 2017,frog_log_2016_17.xlsx,57,07:30:00,1938.0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dry, clear skies"
2009,2017-04-01 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,2017-04-02 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012,2017-04-03 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,N,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,46.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dry
2013,2017-04-04 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015,2017-04-05 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016,2017-04-06 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,N,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,57.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partly cloudy; dry
2017,2017-04-07 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,N,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,53.0,19:30:00,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Drying pavement, clearing skies"
2019,2017-04-08 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020,2017-04-09 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022,2017-04-10 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,N,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,49.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"dry, scatter clouds"
2023,2017-04-11 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024,2017-04-12 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026,2017-04-13 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2027,2017-04-14 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2028,2017-04-15 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2030,2017-04-16 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,N,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,54.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a bit of light rain
2031,2017-04-17 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2033,2017-04-18 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2034,2017-04-19 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2035,2017-04-20 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2037,2017-04-21 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2038,2017-04-22 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2040,2017-04-23 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2041,2017-04-24 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2042,2017-04-25 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2044,2017-04-26 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2045,2017-04-27 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2047,2017-04-28 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,2017-04-29 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,2017-04-30 00:00:00,,,0,0,,,,,,,0.0,0.0,0,,,,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,2017-11-26 00:00:00,46.0,06:30:00,0,0,,,,,,1.5,0.0,0.0,0,,,Y,,0.0,0.0,0.0,April 2017,frog_log_2016_17.xlsx,47.0,05:00:00,05:30:00,1.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wet pavement
1702.0,2018-12-01 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,n,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,42.0,,1629.0,,,0.0,0.0,0,0,,,,,,dry
1702.0,2018-12-02 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,,,1628.0,,,0.0,0.0,0,0,,,,,,
1702.0,2018-12-03 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,43.0,17:15:00,1628.0,,,0.0,0.0,0,0,,,,,,dry and clear
1701.0,2018-12-04 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,,,1628.0,,,0.0,0.0,0,0,,,,,,
1701.0,2018-12-05 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,,,1627.0,,,0.0,0.0,0,0,,,,,,
1701.0,2018-12-06 00:00:00,,17:00:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,40.0,17:00:00,1627.0,0.0,,0.0,0.0,0,0,,,,,,Dry
1701.0,2018-12-07 00:00:00,38.0,17:35:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,No visible or audible flow in creek. ,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,38.0,17:35:00,1627.0,,,0.0,0.0,0,0,,,,,,Dry and cloudy
1701.0,2018-12-08 00:00:00,,16:30:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,n,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,37.0,16:30:00,1627.0,,,0.0,0.0,0,0,,,,,,Dry and cloudy
1701.0,2018-12-09 00:00:00,,17:30:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,37.0,17:30:00,1627.0,,,0.0,0.0,0,0,,,,,,Rain
1701.0,2018-12-10 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,42.0,17:00:00,1627.0,,,0.0,0.0,0,0,,,,,,fog
1701.0,2018-12-11 00:00:00,47.0,19:20:00,0.0,0.0,0.0,0.0,,,,2.833333333,0.0,2.0,0.0,0.0,0.0,Y,1 chorus frog roadkill; rough skinned newt down,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,51.0,16:30:00,1627.0,7.75,,2.0,0.0,2,0,,,,,,rain
1701.0,2018-12-12 00:00:00,,17:15:00,0.0,0.0,0.0,0.0,,,,0.25,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,44.0,17:00:00,1627.0,0.25,,0.0,0.0,0,0,,,,,,Damp pavement; dry
1701.0,2018-12-13 00:00:00,,17:00:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,48.0,17:00:00,1627.0,,,0.0,0.0,0,0,,,,,,Dry all day
1702.0,2018-12-14 00:00:00,46.0,18:15:00,0.0,0.0,0.0,0.0,,,,1.75,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,48.0,16:30:00,1627.0,4.5,,0.0,0.0,0,0,,,,,,Wet pavemt; mist
1702.0,2018-12-15 00:00:00,43.0,17:30:00,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,y,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,43.0,16:30:00,1628.0,2.0,,0.0,0.0,0,0,,,,,,drying pavemnt
1702.0,2018-12-16 00:00:00,48.0,18:15:00,0.0,0.0,0.0,0.0,,,,1.75,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,47.0,16:30:00,1628.0,5.25,,0.0,0.0,0,0,,,,,,wet pavement 
1702.0,2018-12-17 00:00:00,51.0,19:30:00,0.0,0.0,0.0,0.0,,,,3.0,0.0,1.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,49.0,16:30:00,1628.0,13.25,,1.0,0.0,1,0,,,,,,light rain
1703.0,2018-12-18 00:00:00,48.0,19:00:00,1.0,0.0,0.0,0.0,,,,2.5,0.0,1.0,0.0,0.0,0.0,Y,,0.0,2.0,0.0,December 2018,frog_log_2018_19.xlsx,51.0,16:30:00,1629.0,4.25,,2.0,0.0,2,0,,,,,,wet pav/rain/wetpav
1703.0,2018-12-19 00:00:00,48.4,18:55:00,0.0,0.0,0.0,0.0,,,,2.166666667,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,49.2,16:45:00,1629.0,3.83,,0.0,0.0,0,0,,,,,,Damp pav/2 lt shwrs
1704.0,2018-12-20 00:00:00,45.0,19:15:00,0.0,0.0,0.0,0.0,,,,2.5,0.0,0.0,0.0,0.0,0.0,Y,"2 long-toed salamanders; audible creek flow,puddled water in  wetlands",0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,48.0,16:45:00,1629.0,7.0,,0.0,0.0,0,0,,,,,,Mist; dry; light rain
1704.0,2018-12-21 00:00:00,43.0,17:08:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,"Thin stream flowing in creek, audible in capture basin. Wetland has large patches of open water visible from Harborton.",0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,43.0,17:08:00,1630.0,0.0,,0.0,0.0,0,0,,,,,,"Clear, dry all day"
1705.0,2018-12-22 00:00:00,40.0,18:00:00,0.0,0.0,0.0,0.0,,,,1.5,0.0,0.0,0.0,0.0,0.0,y,4AM. 42. no sign of frogs,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,41.0,16:30:00,1630.0,1.5,,0.0,0.0,0,0,,,,,,"drying, then rain"
1705.0,2018-12-23 00:00:00,46.9,19:00:00,0.0,0.0,0.0,0.0,,,,2.0,0.0,1.0,0.0,0.0,0.0,Y,there are several highly degraded roadkill.   Creek flowing strong,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,47.8,17:00:00,1631.0,4.75,,1.0,0.0,1,0,,,,,,Steady rain
1706.0,2018-12-24 00:00:00,46.0,17:00:00,0.0,0.0,0.0,0.0,,,,0.25,0.0,0.0,0.0,0.0,0.0,Y,Stream was flowing.,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,46.0,16:45:00,1632.0,0.25,,0.0,0.0,0,0,,,,,,Dry
1706.0,2018-12-25 00:00:00,45.0,16:45:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,45.0,16:45:00,1632.0,0.0,,0.0,0.0,0,0,,,,,,dry
1707.0,2018-12-26 00:00:00,43.0,17:15:00,0.0,0.0,0.0,0.0,,,,0.4166666667,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,43.1,16:50:00,1633.0,0.42,,0.0,0.0,0,0,,,,,,Heavy Rain
1708.0,2018-12-27 00:00:00,,17:00:00,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,43.0,17:00:00,1634.0,0.0,,0.0,0.0,0,0,,,,,,No rain; cold
1709.0,2018-12-28 00:00:00,43.0,17:30:00,0.0,0.0,0.0,0.0,,,,0.6666666667,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,44.0,16:50:00,1634.0,0.67,,0.0,0.0,0,0,,,,,,"wet, not raining"
1709.0,2018-12-29 00:00:00,49.0,23:30:00,19.0,0.0,0.0,0.0,,,,7.0,0.0,320.0,0.0,1.0,0.0,y,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,49.0,16:30:00,1635.0,30.5,,339.0,0.0,340,0,,,,,,"rain, warm"
1710.0,2018-12-30 00:00:00,41.4,18:05:00,0.0,0.0,0.0,0.0,,,,1.5,0.0,0.0,0.0,0.0,0.0,Y,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,42.8,16:35:00,1636.0,3.0,,0.0,0.0,0,0,,,,,,"wet Pave, lt rain 5:30-6"
1711.0,2018-12-31 00:00:00,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,December 2018,frog_log_2018_19.xlsx,39.0,17:00:00,1637.0,,,0.0,0.0,0,0,,,,,,Dry
2009,2019-04-01 00:00:00,60.0,21:15:00,0,0,,,,,,1.75,0.0,0,2,,,Y,Five Dunns salamanders in a seepy area on Harborton!,0,0,0.0,April 2019,frog_log_2018_19.xlsx,63.4,19:30:00,1939,3.25,,0.0,2.0,0,2,,0,0.0,0,0,"A few sprinkles, then dry"
2010,2019-04-02 00:00:00,52.0,23:00:00,0,17,,,,,,3.5,2.0,0,279,,,y,"over 30 chorus up, very lively frogs",0,0,0.0,April 2019,frog_log_2018_19.xlsx,56.0,19:30:00,1940,16.75,,0.0,298.0,0,298,,0,0.0,0,0,
2011,2019-04-03 00:00:00,47.0,21:00:00,0,0,,,,,,1.5,0.0,0,0,,,Y,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,49.0,19:30:00,1941,2.65,,0.0,0.0,0,0,,0,0.0,0,0,Dry; sky clearing
2013,2019-04-04 00:00:00,52.0,23:00:00,0,0,,,,,,3.25,3.0,0,10,,,Y,About 60 chorus frogs uphill; 2 chorus frogs down,0,0,0.0,April 2019,frog_log_2018_19.xlsx,54.0,19:45:00,1943,10.5,,0.0,13.0,0,13,,0,0.0,0,0,Dry early then mostly rainy
2014,2019-04-05 00:00:00,45.0,0:00:00,0,0,,,,,,5.0,0.0,0,2,,,Y,"1 Lt Sal, 3 chorus frogs,  2 extremely small red legged - checked sex but hard to tell.  Assumed male.",0,0,0.0,April 2019,frog_log_2018_19.xlsx,48.6,19:00:00,1944,21.5,,0.0,2.0,0,2,,0,0.0,0,0,"Wet,cloudy turns clear by 8:30"
2015,2019-04-06 00:00:00,50.0,20:30:00,0,0,,,,,,0.75,0.0,0,0,,,y,season appears to be over.,0,0,0.0,April 2019,frog_log_2018_19.xlsx,51.0,19:45:00,1945,3.75,,0.0,0.0,0,0,,0,0.0,0,0,raining
2017,2019-04-07 00:00:00,47.0,21:00:00,0,0,,,,,,1.5,0.0,0,0,,,Y,"2 chorus frogs headed down, one injured, one gravid female",0,0,2.0,April 2019,frog_log_2018_19.xlsx,50.0,19:30:00,1946,3,,0.0,0.0,0,0,,0,0.0,0,0,Light rain
2018,2019-04-08 00:00:00,53.0,21:15:00,0,0,,,,,,1.5,0.0,0,1,,,Y,"1 chorus frog uphill, one headed down",0,0,0.0,April 2019,frog_log_2018_19.xlsx,54.0,19:45:00,1948,1.5,,0.0,1.0,0,1,,0,0.0,0,0,"wet pavement, cloudy"
2020,2019-04-09 00:00:00,55.0,19:00:00,0,0,,,,,,0.0,0.0,0,0,,,N,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,55.0,19:00:00,1949,0,,0.0,0.0,0,0,,0,0.0,0,0,"mostly dry, cloudy"
2021,2019-04-10 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,1950,,,0.0,0.0,0,0,,0,0.0,0,0,
2022,2019-04-11 00:00:00,52.0,20:20:00,0,0,,,,,,0.1666666667,0.0,0,0,,,Y,Very little sound in the wetlands,0,0,0.0,April 2019,frog_log_2018_19.xlsx,52.0,20:10:00,1952,.l7,,0.0,0.0,0,0,,0,0.0,0,0,"Dry, wet pavement"
2024,2019-04-12 00:00:00,53.0,20:45:00,0,0,,,,,,0.3333333333,0.0,0,0,,,Y,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,53.0,20:25:00,1953,0.33,,0.0,0.0,0,0,,0,0.0,0,0,"Dry, clear  w/ few clouds"
2025,2019-04-13 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,1954,,,0.0,0.0,0,0,,0,0.0,0,0,
2026,2019-04-14 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,1956,,,0.0,0.0,0,0,,0,0.0,0,0,
2028,2019-04-15 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,1957,,,0.0,0.0,0,0,,0,0.0,0,0,
2029,2019-04-16 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,1958,,,0.0,0.0,0,0,,0,0.0,0,0,
2031,2019-04-17 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,1959,,,0.0,0.0,0,0,,0,0.0,0,0,
2032,2019-04-18 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2001,,,0.0,0.0,0,0,,0,0.0,0,0,
2033,2019-04-19 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2002,,,0.0,0.0,0,0,,0,0.0,0,0,
2035,2019-04-20 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2003,,,0.0,0.0,0,0,,0,0.0,0,0,
2036,2019-04-21 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2005,,,0.0,0.0,0,0,,0,0.0,0,0,
2038,2019-04-22 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2006,,,0.0,0.0,0,0,,0,0.0,0,0,
2039,2019-04-23 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2007,,,0.0,0.0,0,0,,0,0.0,0,0,
2040,2019-04-24 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2008,,,0.0,0.0,0,0,,0,0.0,0,0,
2042,2019-04-25 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2010,,,0.0,0.0,0,0,,0,0.0,0,0,
2043,2019-04-26 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2011,,,0.0,0.0,0,0,,0,0.0,0,0,
2045,2019-04-27 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2012,,,0.0,0.0,0,0,,0,0.0,0,0,
2046,2019-04-28 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2014,,,0.0,0.0,0,0,,0,0.0,0,0,
2047,2019-04-29 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2015,,,0.0,0.0,0,0,,0,0.0,0,0,
2049,2019-04-30 00:00:00,,,0,0,,,,,,0.0,0.0,0,0,,,,,0,0,0.0,April 2019,frog_log_2018_19.xlsx,,,2016,,,0.0,0.0,0,0,,0,0.0,0,0,
1828.0,2018-11-01 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2018,frog_log_2018_19.xlsx,,,1757.0,,,0.0,0.0,0,0,,,,,,
1827.0,2018-11-02 00:00:00,60.0,19:30:00,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,"Walked the wetland.  Standing water is collecting but is concealed by the grass in most areas.  NW corner near western dike has open, reflecting water, << 1% of total wetland area. ",0.0,0.0,0.0,November 2018,frog_log_2018_19.xlsx,60.0,19:30:00,1756.0,0.0,,0.0,0.0,0,0,,,,,,Dry and clear all day
1826.0,2018-11-03 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2018,frog_log_2018_19.xlsx,,,1755.0,,,0.0,0.0,0,0,,,,,,
1724.0,2018-11-04 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2018,frog_log_2018_19.xlsx,,,1653.0,,,0.0,0.0,0,0,,,,,,
1723.0,2018-11-05 00:00:00,48.0,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,November 2018,frog_log_2018_19.xlsx,47.0,17:30:00,1652.0,,,0.0,0.0,0,0,,,,,,Dry
1722.0,2018-11-06 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2018,frog_log_2018_19.xlsx,,,1651.0,,,0.0,0.0,0,0,,,,,,
1721.0,2018-11-07 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,November 2018,frog_log_2018_19.xlsx,,,1649.0,,,0.0,0.0,0,0,,,,,,
1720.0,2018-11-08 00:00:00,,,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,,0.0,0.0,0.0,November 2018,frog_log_2018_19.xlsx,,,1648.0,,,0.0,0.0,0,0,,,,,,
